gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,MultipleLines_NoService,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_Yes,StreamingMovies_NoInternet,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,29,1,0,88.4066205751832,2524.346692586402,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,27,1,0,95.16344146248328,2510.965537495866,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
1,0,0,0,33,1,1,93.71564457814353,3184.932406148061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,33,1,1,94.15785577333811,3184.6596403641092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,1,4,1,0,48.314286068967505,183.50588264503207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,1,0,16,1,1,96.46735421649045,1536.3163618096694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,0,19.774451462847747,58.507679520131546,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,True,1
0,0,0,0,3,1,0,19.778561785444268,58.450135003780275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,True,1
1,0,0,0,2,0,1,20.082355311931234,58.053192464480716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,True,1
1,0,0,0,4,1,1,50.86245406298799,225.40785314587973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,4,1,1,83.18356328664986,341.0647767167197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,26,1,1,97.23223601637713,2509.26073787953,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,26,1,1,97.26445356645078,2513.322754710321,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,5,0,1,51.594983263819216,308.4821380762539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,5,0,1,54.17412356330843,319.45847935082423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,4,1,1,88.90771387271604,369.8990631775752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,90.7561285364626,90.7561285364626,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,8,1,1,93.29294858672888,736.5492900542449,0,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,True,True,False,1
0,0,1,1,1,1,1,20.3953029946939,20.3953029946939,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,True,False,True,1
1,0,0,0,50,1,1,94.80167132039234,4813.320573062429,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,48,1,1,99.67376555538812,4819.272490333225,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,24,1,0,77.53359683716822,1838.3380701038313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,22,1,0,82.77165004137665,1845.2071338865958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,22,1,1,82.19525554263288,1827.4726900093824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,7,0,1,40.96358289339817,301.7932616541707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,True,1
0,0,0,0,5,0,0,49.06510060352185,305.66201070417503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,2,1,0,64.29219209326948,155.3687969621093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,69.62106406675711,154.9763145100132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,3,0,1,32.428241131449866,114.71850512663768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
1,0,0,0,3,0,1,34.50406299505997,111.8930809233906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,1,1,1,44.109586810869516,44.109586810869516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,1,1,1,44.76659673620356,44.76659673620356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,1,1,1,44.56713543140891,44.56713543140891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,0,0,13,0,1,51.515876324606715,711.5287377526541,0,1,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,True,False,1
0,0,0,0,13,0,0,55.17730988903567,731.1403641544558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,1
1,0,0,0,13,0,0,50.99436666185197,711.368064395044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,True,True,False,1
0,0,0,0,61,1,1,102.88660438804271,6408.080205186689,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,True,True,False,1
0,0,0,0,60,1,1,105.42057662064379,6399.18271326233,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,True,True,False,1
0,0,0,0,33,0,1,52.745603845331786,1637.9208286912565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,28,0,1,56.47426029171139,1619.811902110898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,1,0,45,0,0,35.89660799763814,1613.0583485048467,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,True,1
0,0,0,0,65,1,1,93.15496506936394,6131.450333086997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,59,1,1,104.44305487047733,6143.676305720251,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,18,1,1,94.60939193804568,1738.8447779104588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,0,0,0,18,1,1,92.9560836323585,1738.9238628259836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,18,1,1,95.73915370088146,1746.839214407591,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,7,1,0,74.76339276548528,546.666664955725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,7,1,1,70.91734554619548,551.6115505747825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,2,0,0,44.629566468404285,96.09474007425442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,16,1,0,59.08582627873481,1025.5137104774076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,16,1,0,58.25047144231009,1029.80439668268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,10,1,1,76.0957269559263,833.1280623954839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,10,1,1,75.86096332072987,833.272215504815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,10,1,1,81.55559186061627,832.7031862318527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,1,0,41,1,1,100.74615334186291,4137.010150369324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,True,False,True,True,False,1
0,0,0,0,39,1,1,103.68013708108704,4136.699660475665,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,False,True,False,True,True,False,1
0,0,0,0,17,0,1,49.9253818078103,896.4736070321487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,True,1
0,0,0,0,15,1,1,58.78115588667109,893.9252627760804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,4,0,0,20.39238215721377,107.48734187429226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,1
0,0,0,0,5,0,0,23.88864575135822,101.99203137296267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,1
0,0,0,0,4,0,0,23.42091681914681,98.31113594778142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,True,1
0,0,0,0,1,1,1,70.2035451999837,70.2035451999837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,10,1,0,85.24625535694442,851.4204657174397,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,6,1,0,93.10328119002251,576.6808584512927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,True,1
0,0,1,0,16,1,1,85.06702948993522,1377.343021453002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,1,1,0,14,1,1,95.9199024831156,1371.3419879942985,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,1,1,0,14,1,1,98.69057583623983,1370.343799277853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,0,0,0,2,1,1,76.853106496538,154.85593874225196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,2,1,1,79.89785768251306,193.75928337577673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,1,79.1264818685306,194.33972280279593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,80.28507573948897,187.15360068694278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,19,1,1,88.49566558451453,1663.115150073579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,20,1,1,86.83998602938986,1665.5661342185015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,18,1,1,89.5037729844257,1649.9147114567163,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,20.201238243878805,20.201238243878805,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
1,0,0,0,65,1,1,106.82133898376179,6971.35991606515,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,True,True,True,False,1
0,0,0,0,40,1,1,91.5020698404885,3611.3579480715243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,36,1,1,97.89163656678058,3618.032835970891,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,37,0,0,59.86155801293279,2182.3589932189734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,30,0,0,73.08108928399025,2181.5835534203748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,41,0,0,51.305715748300884,2200.043749744742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,21,1,0,82.59460502733653,1851.060521115801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,23,1,1,80.72371906132676,1859.5487286283444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,21,1,1,83.10182945058256,1853.9295499803236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,2,0,1,41.514708739878806,74.74324249344349,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,4,1,0,80.01520585816768,333.2635939268537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
1,0,0,0,33,1,1,93.13700671119564,3035.212215143085,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
0,0,1,0,33,1,1,94.36358179592132,3109.2430356675586,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,33,1,1,92.7257654422971,3122.5294296011566,0,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,True,True,False,1
0,0,1,0,33,1,1,93.2038989091216,3125.0751852631283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,True,False,True,True,False,1
1,0,0,0,18,1,1,54.528060651161105,938.7139937440639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,1
0,0,0,0,36,0,1,28.25364395881466,931.5553276682776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,1
0,0,0,0,36,1,1,30.605334587570184,932.4795517303913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,True,1
1,0,0,0,9,0,0,22.85445451753775,213.08441233828404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,True,1
0,0,0,0,5,0,0,38.02774036921871,210.4146519729887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,3,1,0,75.49064316167798,241.41558089306778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,0,76.44700500303085,239.09298784978222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,8,0,0,28.025575238175566,221.8187168151609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,1
0,0,0,0,11,1,0,20.09385990834385,221.07983596712933,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,True,False,True,1
0,0,0,0,11,1,0,20.092550776281044,221.02223415636584,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,True,False,True,1
0,0,0,0,1,1,0,75.95469515493286,75.95469515493286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,1,0,40,1,0,99.3672318781562,4063.7208634956846,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,True,True,False,1
0,0,0,0,47,1,0,85.43507816629797,4043.387440714509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,True,1
1,0,0,0,42,1,0,98.28236373869156,4038.6334798749544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,True,1
0,0,0,0,7,1,0,20.117453379210847,169.4536931311402,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,0,0,7,1,0,20.08591995628802,167.3015370166573,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,0,0,7,1,0,20.10627012437077,168.69043598830493,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
1,0,0,0,1,1,0,70.21696986709983,70.21696986709983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,1,6,1,1,52.388391497222926,327.9485297197439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,True,1
0,0,0,0,9,0,1,37.96584651822461,330.1254996529792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,1
0,0,1,0,5,1,0,64.90309523451656,330.43732378615374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
0,0,0,0,15,1,1,72.42204783129635,1148.4549991700235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,1,0,10,1,1,99.28542093186732,1066.8492402753427,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,67,1,1,117.75596687932473,7810.073195635963,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,True,False,True,False,1
0,0,0,0,67,1,1,117.29028359655005,7783.65789364413,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,True,False,False,False,1
1,0,0,0,67,1,1,114.0445223897883,7847.080579632591,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,True,False,True,False,1
0,0,0,0,9,0,0,26.537761700219317,224.5222304030066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,1
0,0,0,0,10,0,0,20.294770866483734,221.4459740501514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,1
0,0,0,0,9,0,0,25.624278536186903,224.07210826420803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,1
0,0,0,0,41,1,1,102.91064635748837,4350.082739473542,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,47,1,0,91.27231550341153,4357.884356210642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,47,1,0,91.00055777125083,4357.534468130486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,24,1,1,102.35472842094329,2432.9236479744254,0,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,True,True,False,1
1,1,0,0,16,1,1,77.50346642308446,1228.8630712712497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,13,1,0,87.81049858843392,1216.346595491301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,13,1,0,87.89179160765221,1222.4879685180945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,17,1,1,99.44562850167871,1741.2419871511931,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,17,1,0,102.73681224818588,1745.2648759480644,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,True,1
1,0,0,0,1,1,1,69.65,69.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,7,1,1,91.43829420690689,713.0383287292353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,9,1,1,75.59216643166125,707.5048069100493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,7,1,1,78.25743836858607,527.1154362640165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,0,37,1,0,78.31398725254851,3019.0175423330584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,35,1,1,84.46770861507437,3024.7517881292088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
0,0,0,0,2,1,1,75.67650072569319,193.6337124570795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,79.25984900674328,184.93514238402778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,1,69.59292552437238,194.43862452416312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,1,32,1,1,82.40947941264392,2709.851349679963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,True,1
0,0,1,1,40,1,1,66.58822592677032,2728.5306315232265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,1
0,1,0,0,33,1,1,83.2913673700602,2716.5628859435014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,True,1
1,0,0,1,20,1,0,97.2484940247572,2007.8239664084374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,21,1,1,91.90564382049324,1987.1635843260437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,24,1,0,82.52690076734196,1999.4508772474062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,1,0,0,44,1,0,85.10832673478046,3841.83177131573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,1,0,38,1,0,96.592675692061,3771.693611334825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,40,1,0,93.29979830095004,3792.482001203372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,21,0,1,47.843091898814066,934.5471893211653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,28,0,1,36.570355598665955,932.7258278249974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,True,False,1
0,0,1,0,21,0,1,47.02826531477374,935.3421057348755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,1
1,0,0,0,51,0,1,62.95394822054419,3186.686044539987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
1,0,0,0,52,0,1,61.86070026634981,3185.62244398794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
1,0,1,0,47,0,0,68.64411221034217,3183.705122973225,0,0,0,0,0,0,1,0,1,0,1,0,1,0,False,False,True,False,True,True,False,1
0,0,1,0,8,1,1,84.95098482197922,763.7830140746979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,73.78208195293159,145.70084697602243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
0,0,1,0,6,1,0,19.794238955179335,150.8041193908221,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,False,1
0,0,1,0,8,1,0,20.08416029052017,154.39825817087979,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,True,1
0,0,1,0,7,1,0,20.108478151169912,155.6143963140625,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,False,1
0,0,1,0,42,0,0,39.93691602546011,1590.852279448801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,True,1
0,0,1,0,46,0,0,35.71346785366105,1611.7484983446627,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,True,1
0,0,1,0,34,0,0,56.755062046159324,1615.0637563538846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,1
0,1,1,0,43,1,1,106.84878547060501,4534.647279717457,1,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
0,1,0,0,16,1,1,96.98333864894501,1582.776255498213,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,16,1,1,96.62035122932743,1581.795417151587,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,19,1,1,88.32828241302191,1772.1182947462714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,80.28282703740139,161.80922346112294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,26,1,0,104.18947960403551,2712.2494167573295,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,True,1
0,0,0,0,28,1,1,95.48813981270504,2738.915318623499,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,True,1
0,0,0,0,26,1,0,94.66817257144213,2724.4485913928397,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,True,1
0,0,0,0,5,1,1,69.30615859930343,317.8694557555608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,5,1,1,69.64566632958476,323.6908065863815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,4,1,1,71.47101200582688,318.6383435431901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,1,0,52,1,1,96.20069875706427,4990.600390976579,0,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,True,False,False,False,1
1,0,0,0,49,1,1,101.80903830721444,5024.611572355332,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,True,False,False,False,1
0,0,1,1,48,1,1,101.86426789198008,5028.186410184379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,True,True,True,False,False,1
0,0,0,0,37,1,1,100.7948719794177,3745.744263482707,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,37,1,1,100.07905305599796,3749.7189422416955,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
1,0,0,0,68,1,0,105.41983289623397,7211.942351771988,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,True,False,False,True,False,1
1,0,0,0,68,1,1,105.13154065142649,7277.385289430201,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
1,0,0,0,68,1,0,105.71831420691558,7208.456090063227,1,0,0,0,1,0,0,0,1,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,42,0,1,52.103659530494866,2141.034047710867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,34,1,0,66.23462109732132,2166.196818773801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,43,0,1,50.5105925955413,2141.9626696428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,6,1,1,90.70277900609642,527.796618176817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,6,1,1,85.75437105219734,522.0443901438365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
