gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_Yes,MultipleLines_NoService,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_Yes,StreamingMovies_NoInternet,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,8,1,1,89.94334539218157,743.3560889708264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,1,0,42,0,1,76.55702233246228,3175.8934854433564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
0,0,0,0,9,0,1,45.38220946610881,418.5709468761509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,13,1,0,104.65083043775397,1351.2083459186335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,True,1
0,0,0,0,8,1,1,86.64876319832771,727.104932187175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,24,1,1,98.28846428161154,2444.9105994725496,0,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,1,1,1,69.65,69.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,20,1,1,83.64160559430194,1728.4537091560062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,4,1,1,54.78299791566255,271.4759597498795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,True,1
1,0,0,0,5,1,0,47.87803449322929,220.93038264259363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,1,0,41,1,1,84.54356131718592,3589.244816549466,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,24,1,1,91.65965939885389,2269.8928709489974,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,19,1,0,73.9638586265017,1392.449628586256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
1,0,0,0,37,1,0,93.3137990050316,3473.6777250572727,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,66,1,0,105.34343546919027,7137.56036400462,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,True,False,True,True,False,1
0,1,0,0,1,0,1,25.041276866245866,25.041276866245866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,0,0,1,1,1,70.63347961699317,70.63347961699317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,10,1,1,99.55837826545417,986.424240335014,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,24,1,1,104.80871498236824,2555.1736510865207,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,22,0,1,68.7153740769985,1511.6332397520791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,1,0,67,1,1,97.88581151600452,6586.014689487254,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,True,False,True,True,False,1
1,0,0,0,1,1,1,20.013023265470412,20.013023265470412,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,True,1
0,1,0,0,24,1,1,90.22066773296068,2291.7257935446733,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,19,1,0,88.5023778657102,1772.7240872281204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,3,0,0,35.35061745767587,107.68481335552275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,1
0,0,1,0,6,1,1,83.9593108660152,476.1941577563246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
1,0,0,0,70,1,1,108.13846035735781,7532.3025178575135,0,0,1,0,0,0,1,0,1,0,1,0,1,0,True,False,True,True,False,True,False,1
0,0,0,0,34,1,1,105.06915072011036,3548.1274579344786,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,6,1,0,55.33570774699207,365.3686542893557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
1,0,0,0,1,1,0,45.67648505457101,45.67648505457101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,1,1,0,61.78659371485976,61.78659371485976,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,1
0,1,0,0,25,1,1,88.38843098355092,2290.600487131088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,62,1,1,100.54752417401023,6410.304171535414,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,1,1,1,0,50.166821514957064,50.166821514957064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,15,1,0,101.99723476986254,1580.8063810256497,0,0,1,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,28,1,1,89.99379324983204,2598.942703353042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,1
0,0,0,0,1,1,1,93.84959611871302,93.84959611871302,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,26,1,0,90.17810076978745,2345.3196703993676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,33,1,1,93.90037675900763,3121.7826577382934,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,1,1,1,1,71.63804900760147,71.63804900760147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,15,1,0,66.80186369600185,1024.8513367132794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,45.64715309487035,45.64715309487035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,17,1,1,59.889358971600124,1046.9929702176523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,1
0,0,0,0,3,0,0,35.365285169607176,107.56160457529974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,1
1,0,0,0,34,1,0,42.24346089494867,1117.699531049425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,1
0,0,0,0,4,1,1,97.4346377252873,396.24978397926697,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,70,1,1,110.55761860658636,7702.435966788812,1,0,0,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,1
0,0,0,0,16,1,0,71.19968695472093,1144.9565180447169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,14,1,0,89.93146849229822,1266.6002303956652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,True,True,False,1
1,1,1,0,7,1,1,93.21777809478186,683.9115936537336,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,1,0,0,24.76029571401363,24.76029571401363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,54,1,1,104.27681913942016,5278.167926532182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,25,1,1,92.396035890007,2363.1300299083396,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,2,1,1,45.08912127941347,97.66799081865074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
1,0,0,0,16,1,0,91.49582989994965,1450.2419415715806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,1,1,0,45.168957963360846,45.168957963360846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,9,1,0,89.45139219537887,853.3784390757742,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,52,1,1,103.15138818323489,5432.150611433785,0,0,0,0,0,0,0,0,1,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,0,12,1,1,77.41372263212355,924.7702134765849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,13,1,1,97.98023492260116,1361.42514471744,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,0,0,0,1,1,0,78.48444212576923,78.48444212576923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,0,19.82774554671824,63.2814961629396,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,True,1
0,0,0,0,2,1,0,80.42284713348855,159.43364235667443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,1,46.81145100425459,144.2023056305085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,1,0,0,1,1,1,75.85814109425601,75.85814109425601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,1,0,11,1,1,100.44814123640678,1136.387223875574,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,20.180552591357607,20.180552591357607,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,1,1,41,1,1,97.54222707467899,4197.062766948818,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,True,False,1
0,0,0,1,63,1,0,98.6560375366804,6418.810961236922,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,True,True,True,False,1
1,0,0,0,9,1,1,79.07659706063204,791.8227309445648,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,0,0,0,37,1,1,99.24170494878146,3773.408931900439,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,True,False,False,True,False,1
0,1,0,0,31,1,1,75.15548102727446,2302.952585068684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,95.2269637601397,95.2269637601397,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,27,1,1,79.59123248379244,2129.403065615586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,1,0,0,1,1,1,69.75411677106774,69.75411677106774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,0,0,54.56994015536188,158.66555441546706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,35,1,1,95.8296079394012,3470.82333251509,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,20.15205316612353,20.15205316612353,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,False,1
0,0,0,0,18,1,1,98.39586575044196,1776.8897250051998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,1,77.46199959840045,227.75443528897335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,69,1,1,114.23546769345242,7724.5858511806155,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,True,False,False,False,1
0,0,0,0,9,1,1,76.64942469590864,809.4781300639099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,58,1,1,107.09569095452504,6145.570200586373,0,0,1,0,1,0,1,0,0,0,1,0,1,0,True,False,True,True,False,True,False,1
0,0,0,0,1,1,0,45.802233892976446,45.802233892976446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
0,0,0,0,8,1,0,97.02080905873949,778.562459998317,0,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,1,0,1,24.872902256185373,24.872902256185373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,24,1,1,99.12367908162507,2404.781727928179,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,1,1,0,40,1,1,102.05525820155695,4269.1306126734535,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,5,1,1,91.65342516953473,462.16068503390693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,8,1,1,80.83609955599978,682.2312657774207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,7,1,0,77.91110533662246,522.3824529491861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,79.35,79.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,47,1,1,108.70580083936048,5126.439037583674,1,0,0,0,1,0,0,0,0,0,1,0,1,0,True,False,False,False,True,True,False,1
1,0,1,0,9,1,1,76.77209477660335,740.5596178873034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,46,1,1,99.87441694455191,4533.725554930558,1,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,True,False,False,True,False,1
0,0,1,1,70,1,1,110.57259442856017,7723.811526693379,1,0,0,0,1,0,1,0,0,0,1,0,1,0,True,False,False,True,False,False,False,1
0,1,1,0,37,1,1,76.43417164065238,2868.2221988457363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,1,80.07220067677683,226.050465147274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,1,75.2232310295627,321.4475806235709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,76.48372630071385,162.18148396177853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,2,1,0,46.02452610531042,80.43279015774112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,1,1,1,79.36894067056616,79.36894067056616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,34,0,0,65.94591585670466,2173.6126648333197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,15,1,1,89.97409784984198,1449.255200524683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,True,True,False,1
0,1,0,0,19,1,0,99.10280379580018,1839.7826126145906,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,1,4,1,1,91.96234659703481,382.903292425876,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,2,1,1,78.38147322204138,159.08173795861427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,0,10,1,1,69.18978374169234,737.1003572298667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,1
1,0,0,0,33,1,1,76.70916265250749,2580.2836165891376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,True,1
0,0,0,0,1,1,1,69.2,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,28,1,1,61.136022559768755,1714.0963290705179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,12,0,1,43.8403998721387,526.074160588162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
1,0,0,0,1,1,0,46.293864689242376,46.293864689242376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,1,1,0,73.8549992299993,73.8549992299993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,47,1,1,93.57688324872734,4450.000956786119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,70.26294563447517,70.26294563447517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,45.77632099664033,45.77632099664033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,10,1,1,79.51784931991868,792.6725625726801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,54.797518025108175,54.797518025108175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,19,1,1,72.10809964449702,1471.0911148633616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,14,1,1,83.47509086310313,1258.3303636330788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,1,0,0,5,1,1,87.71317376123157,448.09651429291597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,True,True,False,1
1,0,0,0,44,1,0,102.26374310450008,4513.554225549494,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,1
0,1,0,0,19,1,0,99.01085116606932,1840.2845207185383,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,43,1,1,86.38522765797457,3860.6143535965784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
1,0,0,0,56,1,1,95.35885356895565,5427.047767106278,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,True,False,False,False,False,1
0,0,0,0,6,1,0,75.25169950377696,437.1196618770274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,1,45.3034348350892,45.3034348350892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
1,0,0,0,1,1,1,74.92599763113449,74.92599763113449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,1,0,0,1,1,1,73.563801548702,73.563801548702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,40,1,0,100.35078570639645,4084.5738775970945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,1,1,0,46.22337528984473,46.22337528984473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,26,1,1,95.07773885102759,2497.6200218518206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,27,1,1,79.42606521702083,2130.056447891491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,85.37988013104427,85.37988013104427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,3,1,1,104.44718121019916,294.282180010239,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,9,1,0,99.92398649370958,919.8824451649485,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,11,1,1,97.1595356243192,1060.3143151385484,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,1,0,53,1,1,101.15317230815953,5272.375707712783,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,True,True,False,False,1
0,0,0,0,55,1,1,97.56083716551109,5453.3340448080635,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,True,False,True,False,1
1,1,0,0,50,1,1,94.56392982726163,4740.54145610356,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,83.79352640432737,156.08103032358082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,1
0,0,0,0,1,1,1,20.377243981695134,20.377243981695134,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,0,0,9,0,0,51.44081095099017,445.2781246484812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,1,1,0,50.3667922636861,50.3667922636861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,6,1,0,53.69374240878226,365.42293413524686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,1
1,0,0,0,1,1,1,20.1,20.1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,1,0,0,2,1,0,87.73346472506967,158.06692201287123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,1,1,1,70.23206570033719,70.23206570033719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,43,1,1,90.66885717507532,3949.24285364251,1,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,1,94.40199851706598,171.86413681042353,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,1,0,0,15,1,0,87.6362810668596,1424.4994200401572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,1,0,0,2,1,1,44.38426573965682,93.09723459389029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,1
0,0,0,0,5,1,0,83.95608205717707,497.55292370914196,0,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,20.189874715339673,20.189874715339673,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,False,True,1
0,0,1,0,14,1,1,85.91444320885984,1306.7745741842773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,5,1,1,95.69212716692769,456.4672037047037,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,23,1,1,83.23201122632922,1923.1682805215826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,9,0,0,33.00858612480249,300.09788734137595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,1
0,0,0,0,7,1,0,19.576191826592638,155.4430191911168,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,False,1
0,1,0,0,1,1,1,69.6,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,3,1,1,71.21853825990237,209.18718493085024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,0,82.78421409798355,332.75888381123974,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,1,0,20,1,1,105.98776273832372,2245.3258248189377,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,0,77.50758555684627,331.908650707331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,1,0,20,0,0,42.73149346892286,879.6778144297361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,6,1,1,81.53318510254043,473.3798141823234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,4,1,1,88.21364967061669,344.17173030859203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
1,0,0,0,7,1,0,50.47447774259652,350.89686645557913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,1
0,0,0,0,17,1,1,93.4809913443754,1529.9259335948377,1,0,0,0,1,0,0,0,0,0,1,0,0,0,True,False,False,False,True,True,False,1
0,0,0,0,5,1,1,84.25508100110639,415.67568711244235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,1
0,1,1,0,39,1,1,94.69593548153156,3640.766397934749,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,1
0,0,0,0,13,1,1,95.5148924224009,1301.3680849926097,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True,False,False,False,False,True,True,1
0,0,0,0,12,1,1,81.06051435856298,973.4366612237189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,43,1,1,88.61460456248591,3859.4696201538004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,True,False,False,False,True,1
0,0,0,0,13,1,0,86.40657641690439,1137.1746944809895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,19.670828181179928,36.04224792034552,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,True,False,False,False,True,True,1
0,0,0,0,61,1,1,103.22527579543785,6420.682607439179,1,0,0,0,0,0,1,0,0,0,1,0,1,0,True,False,True,True,False,True,False,1
0,0,0,0,4,1,1,86.73818089663237,378.89468933269086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,1
1,0,0,0,5,0,0,41.297292082160816,221.67370776442596,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,1
0,0,0,0,38,1,0,93.2629952565068,3474.891545381855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,True,False,False,True,False,1
0,0,0,0,2,1,1,87.98292082046918,184.37469061535188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,1
0,0,0,0,17,1,1,90.76185389206648,1613.4811176714688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,75.70229683234548,75.70229683234548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,1
0,0,0,0,11,1,0,82.55710414881453,866.0402950042845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,1
